Time_Seconds,Irradiance_Wm2,Temperature_C,PV_Power_W
1602678600,345.99,9.28,1127.68
1602682200,602.72,12.39,1996.44
1602685800,809.75,14.34,2623.2
1602689400,948.35,16.18,2992.56
1602693000,1005.99,17.89,3143.04
1602696600,978.62,19.16,3057.88
1602700200,865.25,20.01,2732.88
1602703800,675.55,20.59,2168.16
1602707400,438.74,20.72,1396.32
1602711000,176.55,20.17,480.76
1602714600,0,18.46,0
1602718200,0,16.8,0
1602721800,0,15.73,0
1602725400,0,14.81,0
1602729000,0,14.05,0
1602732600,0,13.36,0
1602736200,0,12.65,0
1602739800,0,11.93,0
1602743400,0,11.53,0
1602747000,0,11.31,0
1602750600,0,11.15,0
1602754200,0,10.99,0
1602757800,0,10.99,0
1602761400,88.7,11.18,192.52
1602765000,331.32,12.23,1067.92
1602768600,588,15.28,1934.2
1602772200,792.45,17.87,2570.88
1602775800,931.05,19.7,2974.08
1602779400,988.46,21.13,3132.24
1602783000,961.64,22.06,3054.56
1602786600,852.96,22.46,2736.48
1602790200,669.55,22.29,2170.88
1602793800,425.59,21.6,1361.76
1602797400,167.49,20.48,455.28
1602801000,0,19,0
1602804600,0,17.91,0
1602808200,0,17.41,0
1602811800,0,17.12,0
1602815400,0,16.93,0
1602819000,0,16.82,0
1602822600,0,16.79,0
1602826200,0,16.79,0
1602829800,0,16.7,0
1602833400,0,16.87,0
1602837000,0,17.17,0
1602840600,0,17.17,0
1602844200,0,17.51,0
1602847800,16.31,17.51,16.8
1602851400,44.06,17.15,97.12
1602855000,48.27,16.6,111.04
1602858600,40.53,15.86,88.08
1602862200,46.28,14.5,106
1602865800,37,13.79,78.24
1602869400,74,13.37,195.56
1602873000,55.26,13.31,134.96
1602876600,41.12,12.81,91.08
1602880200,31.1,12.6,61.6
1602883800,5.66,12.4,0
1602887400,0,12.21,0
1602891000,0,12.13,0
1602894600,0,12.1,0
1602898200,0,11.98,0
1602901800,0,11.74,0
1602905400,0,11.34,0
1602909000,0,10.97,0
1602912600,0,10.68,0
1602916200,0,10.36,0
1602919800,0,9.24,0
1602923400,0,8.58,0
1602927000,0,8.37,0
1602930600,0,7.92,0
1602934200,90.58,7.5,201.08
1602937800,342.74,7.57,1132.36
1602941400,611.26,8.77,2078.92
1602945000,829.18,10.15,2778.12
1602948600,970.14,11.64,3185.12
1602952200,1029.31,12.94,3328.28
1602955800,1001.37,14.04,3221.08
1602959400,886.75,14.81,2876.24
1602963000,698.71,15.45,2290.2
1602966600,450.4,15.53,1463.92
1602970200,178.52,15.18,495.24
1602973800,0,14.15,0
1602977400,0,12.65,0
1602981000,0,12.35,0
1602984600,0,12.17,0
1602988200,0,12.23,0
1602991800,0,12.15,0
1602995400,0,11.93,0
1602999000,0,11.67,0
1603002600,0,11.35,0
1603006200,0,10.08,0
1603009800,0,10.06,0
1603013400,0,9.69,0
1603017000,0,8.83,0
1603020600,86.29,8.66,188.24
1603024200,317.48,8.3,1035.72
1603027800,582.61,11.59,1926.76
1603031400,787.88,14.67,2558.6
1603035000,859.99,15.95,2797.56
1603038600,763.19,16.59,2497.48
1603042200,512.84,16.82,1691.92
1603045800,286.46,16.57,924.84
1603049400,334.6,16.13,1097.24
1603053000,297.53,15.77,959.84
1603056600,28.26,15.35,52.44
1603060200,0,14.38,0
1603063800,0,13.51,0
1603067400,0,12.78,0
1603071000,0,12.01,0
1603074600,0,11.43,0
1603078200,0,10.78,0
1603081800,0,10.37,0
1603085400,0,10.52,0
1603089000,0,10.89,0
1603092600,0,12.35,0
1603096200,0,11.94,0
1603099800,0,12.16,0
1603103400,0,12.86,0
1603107000,70.06,12.75,142.8
1603110600,283.01,12.71,895
1603114200,513.03,13.53,1666.56
1603117800,702.48,16.28,2240.92
1603121400,802.84,17.55,2546.32
1603125000,764.05,18.27,2438.16
1603128600,468.67,18.68,1519.36
1603132200,345.98,18.45,1118.44
1603135800,260.41,18.07,828.2
1603139400,285.62,17.71,905.44
1603143000,27.88,17.31,50.8
1603146600,0,16.31,0
1603150200,0,15.41,0
1603153800,0,14.91,0
1603157400,0,14.49,0
1603161000,0,14.12,0
1603164600,0,13.95,0
1603168200,0,13.93,0
1603171800,0,14.28,0
1603175400,0,14.53,0
1603179000,0,13.9,0
1603182600,0,13.9,0
1603186200,0,14.03,0
1603189800,0,14.38,0
1603193400,8.57,14.86,3.88
1603197000,64.76,15.23,162.84
1603200600,148.25,16.51,442.24
1603204200,393.12,17.82,1272.08
1603207800,588.11,19.29,1892.4
1603211400,673.27,20.56,2144.04
1603215000,383.62,21.74,1218.24
1603218600,440.56,22.3,1399.04
1603222200,308.43,21.43,970.08
1603225800,256.11,21.75,785.96
1603229400,25.61,21.6,43.52
1603233000,0,20.23,0
1603236600,0,18.33,0
1603240200,0,17.05,0
1603243800,0,16.24,0
1603247400,0,15.62,0
1603251000,0,15.15,0
1603254600,0,14.63,0
1603258200,0,14.22,0
1603261800,0,14.09,0
1603265400,0,14.54,0
1603269000,0,14.77,0
1603272600,0,14.91,0
1603276200,0,15.09,0
1603279800,7.6,15.23,2.08
1603283400,39.61,15.56,84.84
1603287000,82.14,16.16,219.56
1603290600,124.83,17.09,361.24
1603294200,185.62,17.78,570
1603297800,256.33,18.64,805.48
1603301400,289.07,19.75,915.64
1603305000,345.58,20.76,1106.6
1603308600,261.84,20.88,819.52
1603312200,80.61,21.6,208.92
1603315800,16.99,21.26,22
1603319400,0,20.28,0
1603323000,0,19.17,0
1603326600,0,18.7,0
1603330200,0,18.31,0
1603333800,0,18.14,0
1603337400,0,17.9,0
1603341000,0,17.63,0
1603344600,0,17.34,0
1603348200,0,17.14,0
1603351800,0,17.32,0
1603355400,0,17.4,0
1603359000,0,17.4,0
1603362600,0,17.22,0
1603366200,8.88,17.29,5.12
1603369800,44.91,17.49,99.84
1603373400,139.43,18.21,409.96
1603377000,237.79,19.22,742.48
1603380600,257.21,19.95,804.64
1603384200,293.71,20.38,924.2
1603387800,259.24,20.7,807.04
1603391400,168.09,20.79,500.88
1603395000,164.48,20.72,486.2
1603398600,68.23,20.85,169.92
1603402200,14.13,20.54,15.56
1603405800,0,19.85,0
1603409400,0,19.32,0
1603413000,0,18.87,0
1603416600,0,18.37,0
1603420200,0,17.82,0
1603423800,0,17.48,0
1603427400,0,17.12,0
1603431000,0,17.02,0
1603434600,0,16.98,0
1603438200,0,17.12,0
1603441800,0,17.16,0
1603445400,0,17.19,0
1603449000,0,17.17,0
1603452600,5.03,17.27,0
1603456200,33.84,17.18,67.52
1603459800,111.31,17.6,315.76
1603463400,132.92,18.11,386.44
1603467000,201.03,18.36,617.48
1603470600,240.33,18.89,749.84
1603474200,219.89,19.33,677.92
1603477800,265.22,19.57,840.92
1603481400,140.42,19.53,410.84
1603485000,82.95,19.35,218.84
1603488600,12.28,18.85,11.72
1603492200,0,18.18,0
1603495800,0,17.66,0
1603499400,0,17.41,0
1603503000,0,17.19,0
1603506600,0,17.15,0
1603510200,0,17.13,0
1603513800,0,17.1,0
1603517400,0,16.87,0
1603521000,0,16.72,0
1603524600,0,16.62,0
1603528200,0,16.42,0
1603531800,0,16.43,0
1603535400,0,16.32,0
1603539000,6.48,16.29,1.12
1603542600,127.3,16.19,366.12
1603546200,218.91,16.57,689.56
1603549800,347.64,16.96,1133.68
1603553400,328.07,17.93,1061.84
1603557000,278.75,18.87,891.68
1603560600,162,19.47,482.44
1603564200,236.53,19.71,740.92
1603567800,176.93,20.57,535.88
1603571400,101.12,19.98,278.28
1603575000,9.21,19,5.64
1603578600,0,17.73,0
1603582200,0,16.46,0
1603585800,0,15.13,0
1603589400,0,13.81,0
1603593000,0,12.67,0
1603596600,0,11.72,0
1603600200,0,10.97,0
1603603800,0,10.34,0
1603607400,0,9.92,0
1603611000,0,9.05,0
1603614600,0,8.68,0
1603618200,0,8.36,0
1603621800,0,8.12,0
1603625400,9.06,7.99,5.92
1603629000,61.54,8.06,158.6
1603632600,112.8,8.42,338.08
1603636200,165.94,8.96,526.92
1603639800,161.49,9.69,504.44
1603643400,121.59,10.25,361.2
1603647000,137.67,10.6,417.44
1603650600,101.42,10.88,292.32
1603654200,86.65,11.04,242.44
1603657800,36.16,11.09,77
1603661400,5.63,11.07,0
1603665000,0,11.01,0
1603668600,0,11.1,0
1603672200,0,11.32,0
1603675800,0,11.55,0
1603679400,0,11.83,0
1603683000,0,12.13,0
1603686600,0,12.34,0
1603690200,0,12.5,0
1603693800,0,12.69,0
1603697400,0,12.85,0
1603701000,0,12.85,0
1603704600,0,12.8,0
1603708200,0,12.77,0
1603711800,2.81,12.8,0
1603715400,21.57,12.95,34.72
1603719000,49.44,13.32,116.6
1603722600,73.04,13.85,192.24
1603726200,116.91,14.58,341.6
1603729800,141.62,15.25,423.56
1603733400,90.43,15.98,247.88
1603737000,99.87,16.06,279.52
1603740600,82.6,16.56,221.16
1603744200,69.14,16.59,176.88
1603747800,10.72,16.5,8.72
1603751400,0,16,0
1603755000,0,15.7,0
1603758600,0,15.57,0
1603762200,0,15.44,0
1603765800,0,15.39,0
1603769400,0,15.39,0
1603773000,0,15.5,0
1603776600,0,15.58,0
1603780200,0,15.59,0
1603783800,0,14.61,0
1603787400,0,14.65,0
1603791000,0,14.62,0
1603794600,0,14.49,0
1603798200,3.99,14.13,0
1603801800,19.97,13.59,30.48
1603805400,47.86,13.04,113.04
1603809000,61.34,12.6,156.04
1603812600,138.11,12.36,422.24
1603816200,421.89,12.54,1416.36
1603819800,755.31,13.53,2461.76
1603823400,535.73,14.59,1754.28
1603827000,429.23,15.29,1400.16
1603830600,208.08,15.23,643.28
1603834200,19.93,15.05,30.16
1603837800,0,14.58,0
1603841400,0,13.88,0
1603845000,0,13.29,0
1603848600,0,13.09,0
1603852200,0,13.07,0
1603855800,0,12.66,0
1603859400,0,12.46,0
1603863000,0,12.19,0
1603866600,0,12.46,0
1603870200,0,12.43,0
1603873800,0,12.47,0
1603877400,0,12.4,0
1603881000,0,12.37,0
1603884600,1,12.46,0
1603888200,5.57,12.74,0
1603891800,18.34,12.7,26.6
1603895400,56.17,13.18,138.72
1603899000,48.32,13.51,112.64
1603902600,88.27,13.44,242.88
1603906200,96.13,13.38,269.36
1603909800,334.67,13.36,1099.88
1603913400,156.61,15.18,479.2
1603917000,69.03,15.27,177.88
1603920600,9.71,15.24,6.8
1603924200,0,14.91,0
1603927800,0,14.51,0
1603931400,0,14.21,0
1603935000,0,13.82,0
1603938600,0,13.25,0
1603942200,0,12.65,0
1603945800,0,12.22,0
1603949400,0,11.87,0
1603953000,0,11.59,0
1603956600,0,12.12,0
1603960200,0,11.8,0
1603963800,0,12.11,0
1603967400,0,12.19,0
1603971000,0.68,12.23,0
1603974600,5.34,11.75,0
1603978200,11.14,11.65,9.92
1603981800,21.51,11.71,34.96
1603985400,25.04,11.94,44.44
1603989000,26.67,12.16,48.92
1603992600,28.3,12.47,53.44
1603996200,50.36,12.66,119.84
1603999800,31.13,12.06,61.68
1604003400,13.36,11.68,14.76
1604007000,2.14,10.96,0
1604010600,0,10.1,0
1604014200,0,9.37,0
1604017800,0,8.97,0
1604021400,0,8.83,0
1604025000,0,8.79,0
1604028600,0,8.55,0
1604032200,0,8.34,0
1604035800,0,8.07,0
1604039400,0,7.85,0
1604043000,0,7.68,0
1604046600,0,7.45,0
1604050200,0,7.05,0
1604053800,0,6.52,0
1604057400,0.72,5.69,0
1604061000,8.42,4.65,4.88
1604064600,21.1,3.99,35.44
1604068200,50.74,3.92,126.68
1604071800,60.46,4,158.92
1604075400,64.62,4.11,172.92
1604079000,46.46,4.24,112.4
1604082600,124.28,4.3,383.36
1604086200,79.39,5.71,222.08
1604089800,57.33,6.35,146.8
1604093400,12.03,6.79,12.2
1604097000,0,6.89,0
1604100600,0,6.29,0
1604104200,0,5.49,0
1604107800,0,4.68,0
1604111400,0,4.15,0
1604115000,0,3.74,0
1604118600,0,3.4,0
1604122200,0,3.42,0
1604125800,0,3.23,0
1604129400,0,2.31,0
1604133000,0,1.94,0
1604136600,0,1.6,0
1604140200,0,1.21,0
1604143800,5.76,0.79,0.4
1604147400,278.78,0.82,937.16
1604151000,554.59,2.83,1928.12
1604154600,758.22,4.15,2582.28
1604158200,894.93,5.22,2950.48
1604161800,935.56,6.15,3005.72
1604165400,921.18,6.91,2951.4
1604169000,755.32,7.49,2496.32
1604172600,487.05,7.71,1651.24
1604176200,305.36,7.67,1013.64
1604179800,13.67,7.43,15.88
1604183400,0,7.04,0
1604187000,0,7,0
1604190600,0,6.89,0
1604194200,0,6.98,0
1604197800,0,6.84,0
1604201400,0,6.6,0
1604205000,0,6.63,0
1604208600,0,6.53,0
1604212200,0,6.08,0
1604215800,0,5.54,0
1604219400,0,5.04,0
1604223000,0,5.1,0
1604226600,0,5.89,0
1604230200,0,6.78,0
1604233800,80.41,7.73,221.8
1604237400,292.54,9.28,977.16
1604241000,390.46,11.11,1313.04
1604244600,263.45,12.75,862.16
1604248200,284.12,13.54,929.96
1604251800,103.63,14.28,295.6
1604255400,48.19,13.72,112.4
1604259000,29.12,11.89,55.92
1604262600,6.7,11.87,1.6
1604266200,2.61,11.88,0
1604269800,0,11.8,0
1604273400,0,11.8,0
1604277000,0,11.69,0
1604280600,0,10.49,0
1604284200,0,8.33,0
1604287800,0,7.23,0
1604291400,0,6.47,0
1604295000,0,5.68,0
1604298600,0,4.9,0
1604302200,0,4.42,0
1604305800,0,3.93,0
1604309400,0,3.66,0
1604313000,0,3.5,0
1604316600,0,3.48,0
1604320200,289.79,3.69,972.68
1604323800,480.49,4.34,1699.72
1604327400,728.8,4.69,2579.8
1604331000,895.15,5.25,3130.44
1604334600,967.3,5.74,3364.68
1604338200,920.56,6.2,3210.08
1604341800,837.67,6.73,2936
1604345400,634.89,7.01,2232.84
1604349000,403.39,7.3,1382.16
1604352600,12.4,7,13.04
1604356200,0,6.29,0
1604359800,0,5.71,0
1604363400,0,5.19,0
1604367000,0,4.93,0
1604370600,0,4.83,0
1604374200,0,4.66,0
1604377800,0,4.52,0
1604381400,0,4.46,0
1604385000,0,4.5,0
1604388600,0,4.81,0
1604392200,0,5.19,0
1604395800,0,5.42,0
1604399400,0,5.62,0
1604403000,0,5.84,0
1604406600,249.85,5.95,821.4
1604410200,516.41,6.88,1792.16
1604413800,697.12,8.2,2406.2
1604417400,806.89,9.45,2756.68
1604421000,761.27,10.67,2592.68
1604424600,746.6,11.44,2530.56
1604428200,568.05,11.89,1932.92
1604431800,304.51,12.06,1013.44
1604435400,121.66,11.73,360.04
1604439000,11.69,10.91,11.12
1604442600,0,9.86,0
1604446200,0,8.71,0
1604449800,0,7.44,0
1604453400,0,6.27,0
1604457000,0,5.55,0
1604460600,0,5.54,0
1604464200,0,4.89,0
1604467800,0,4.99,0
1604471400,0,5.49,0
1604475000,0,3.62,0
1604478600,0,3.75,0
1604482200,0,3.66,0
1604485800,0,3.66,0
1604489400,0,3.86,0
1604493000,281.73,4.9,926.32
1604496600,542.91,7.9,1821.32
1604500200,750.85,11.43,2437.08
1604503800,887.06,13.53,2841.68
1604507400,943.93,14.95,3019.52
1604511000,917,15.85,2951.8
1604514600,803.53,16.41,2617.92
1604518200,615.87,16.72,2020.2
1604521800,368.39,16.52,1186.2
1604525400,10.89,15.34,9.12
1604529000,0,13.54,0
1604532600,0,12.44,0
1604536200,0,11.74,0
1604539800,0,11.08,0
1604543400,0,10.42,0
1604547000,0,9.77,0
1604550600,0,9.1,0
1604554200,0,8.49,0
1604557800,0,8.02,0
1604561400,0,8.07,0
1604565000,0,7.73,0
1604568600,0,7.41,0
1604572200,0,7.1,0
1604575800,0,6.78,0
1604579400,274.1,6.64,893.84
1604583000,531.44,9.26,1787.4
1604586600,722.28,12.6,2377.76
1604590200,859.9,14.74,2777.88
1604593800,921.87,16.5,2946.4
1604597400,893.81,17.77,2861.32
1604601000,775.12,18.56,2507
1604604600,602.71,19.03,1961.32
1604608200,346.09,18.71,1101.4
1604611800,11.06,17.48,9.32
1604615400,0,15.59,0
1604619000,0,14.43,0
1604622600,0,13.6,0
1604626200,0,12.79,0
1604629800,0,12.08,0
1604633400,0,11.43,0
1604637000,0,10.9,0
1604640600,0,10.42,0
1604644200,0,10,0
1604647800,0,9.76,0
1604651400,0,9.52,0
1604655000,0,9.41,0
1604658600,0,9.15,0
1604662200,0,8.92,0
1604665800,76.13,9.07,205.72
1604669400,192.11,10.77,609.64
1604673000,419.39,12.99,1386.84
1604676600,781.59,15.09,2526.08
1604680200,939.89,17.12,2973.64
1604683800,908.67,18.59,2875.2
1604687400,801.34,19.47,2557.56
1604691000,612.13,20.31,1971.68
1604694600,361.49,19.95,1142.92
1604698200,9.92,18.6,7
1604701800,0,16.59,0
1604705400,0,15.15,0
1604709000,0,14.06,0
1604712600,0,13.08,0
1604716200,0,12.23,0
1604719800,0,11.56,0
1604723400,0,10.99,0
1604727000,0,10.52,0
1604730600,0,10.07,0
1604734200,0,9.82,0
1604737800,0,9.33,0
1604741400,0,8.86,0
1604745000,0,8.48,0
1604748600,0,8.13,0
1604752200,276.51,7.96,895.92
1604755800,537.06,10.36,1794.96
1604759400,743.98,14.17,2408.96
1604763000,882.08,16.88,2775.36
1604766600,933.48,18.89,2887.64
1604770200,911.6,20.21,2807.08
1604773800,799.76,21.02,2498.6
1604777400,611.78,21.65,1940.28
1604781000,363.57,21.36,1138.04
1604784600,9.33,19.99,5.84
1604788200,0,17.75,0
1604791800,0,15.89,0
1604795400,0,14.47,0
1604799000,0,13.29,0
1604802600,0,12.29,0
1604806200,0,11.41,0
1604809800,0,10.66,0
1604813400,0,10.06,0
1604817000,0,9.52,0
1604820600,0,9.17,0
1604824200,0,8.7,0
1604827800,0,8.36,0
1604831400,0,8.14,0
1604835000,0,7.88,0
1604838600,278.32,7.75,900.8
1604842200,543.59,9.83,1810.48
1604845800,754.73,14.3,2411.52
1604849400,893.24,17.35,2750.56
1604853000,949.23,19.55,2865.2
1604856600,919.3,20.91,2765.12
1604860200,805.3,21.66,2445.24
1604863800,615.81,21.95,1894.12
1604867400,363.19,21.5,1119.84
1604871000,9.08,20.48,5.32
1604874600,0,17.99,0
1604878200,0,15.12,0
1604881800,0,13.34,0
1604885400,0,12.2,0
1604889000,0,11.49,0
1604892600,0,11.11,0
1604896200,0,10.91,0
1604899800,0,10.67,0
1604903400,0,10.42,0
1604907000,0,9,0
1604910600,0,8.77,0
1604914200,0,8.74,0
1604917800,0,8.62,0
1604921400,0,8.46,0
1604925000,271.69,8.5,872.64
1604928600,537.1,10.2,1776.52
1604932200,748.05,13.83,2392.24
1604935800,884.98,16.98,2756.12
1604939400,939.41,19.37,2893.6
1604943000,908.12,20.94,2800.24
1604946600,797.97,21.8,2486.16
1604950200,607.95,22.31,1901.88
1604953800,355.27,21.99,1101.64
1604957400,8.62,20.52,4.52
1604961000,0,18.03,0
1604964600,0,16.03,0
1604968200,0,14.59,0
1604971800,0,13.57,0
1604975400,0,12.97,0
1604979000,0,12.56,0
1604982600,0,12.21,0
1604986200,0,11.93,0
1604989800,0,11.63,0
1604993400,0,11.15,0
1604997000,0,10.88,0
1605000600,0,10.6,0
1605004200,0,10.31,0
1605007800,0,10.03,0
1605011400,254.35,9.89,811.56
1605015000,512.22,11.92,1705.12
1605018600,710.34,14.74,2322.88
1605022200,848.84,16.86,2725.2
1605025800,891.43,18.79,2832.48
1605029400,727.98,20.28,2335.6
1605033000,754.23,21.22,2414.28
1605036600,562.62,22.05,1804.28
1605040200,318.91,21.88,995.12
1605043800,8.37,20.66,4.04
1605047400,0,18.68,0
1605051000,0,17.41,0
1605054600,0,16.58,0
1605058200,0,16.02,0
1605061800,0,15.74,0
1605065400,0,15.51,0
1605069000,0,15.19,0
1605072600,0,14.91,0
1605076200,0,14.84,0
1605079800,0,15.37,0
1605083400,0,15.44,0
1605087000,0,15.38,0
1605090600,0,15.65,0
1605094200,0,15.83,0
1605097800,47.52,16.24,107.56
1605101400,200.12,17.17,624.88
1605105000,331.35,18.43,1072.8
1605108600,352.96,19.76,1139.6
1605112200,260.92,20.87,820.56
1605115800,147.82,21.27,431.28
1605119400,66.03,21.13,162.96
1605123000,35.41,20.22,71
1605126600,7.65,19.55,2.88
1605130200,1.72,19.22,0
1605133800,0,19.09,0
1605137400,0,19.03,0
1605141000,0,18.82,0
1605144600,0,18.6,0
1605148200,0,18.45,0
1605151800,0,18.28,0
1605155400,0,18.18,0
1605159000,0,18.31,0
1605162600,0,18.48,0
1605166200,0,18.87,0
1605169800,0,18.78,0
1605173400,0,18.6,0
1605177000,0,18.63,0
1605180600,0,17.73,0
1605184200,2.94,17.17,0
1605187800,17.3,15.16,23.64
1605191400,32.61,12.81,65.68
1605195000,48.23,11.89,113.56
1605198600,64.99,12.2,167.24
1605202200,58.87,12.47,147.08
1605205800,38.54,12.29,83.48
1605209400,45.94,10.26,107.32
1605213000,17.57,9.96,25.08
1605216600,3.2,9.94,0
1605220200,0,9.97,0
1605223800,0,10,0
1605227400,0,10.13,0
1605231000,0,10.33,0
1605234600,0,10.46,0
1605238200,0,10.54,0
1605241800,0,10.6,0
1605245400,0,10.62,0
1605249000,0,10.66,0
1605252600,0,9.51,0
1605256200,0,9.63,0
1605259800,0,9.72,0
1605263400,0,9.84,0
1605267000,0,9.97,0
1605270600,11.38,10.18,10.48
1605274200,32.94,10.55,67.48
1605277800,67.57,11.02,177
1605281400,62.81,11.56,160.2
1605285000,89.51,11.72,249.16
1605288600,56.38,11.82,139.28
1605292200,71.13,11.58,191.12
1605295800,32.48,9.73,66.8
1605299400,31.75,9.79,64.16
1605303000,5.63,10.05,0
1605306600,0,10.01,0
1605310200,0,9.54,0
1605313800,0,8.77,0
1605317400,0,7.75,0
1605321000,0,7.24,0
1605324600,0,7.06,0
1605328200,0,6.86,0
1605331800,0,6.59,0
1605335400,0,6.23,0
1605339000,0,6.47,0
1605342600,0,6.16,0
1605346200,0,5.74,0
1605349800,0,5.37,0
1605353400,0,5.04,0
1605357000,265.73,4.7,871.2
1605360600,540.41,5.92,1852.4
1605364200,763.36,7.7,2583.88
1605367800,875.83,8.47,2949.4
1605371400,944.01,9.22,3146.56
1605375000,868.74,9.86,2905.2
1605378600,829.04,10.41,2779.68
1605382200,626.54,11.27,2111.56
1605385800,361.29,11.25,1192.84
1605389400,6.98,10.58,2.08
1605393000,0,9.26,0
1605396600,0,7.6,0
1605400200,0,6.23,0
1605403800,0,5.24,0
1605407400,0,4.66,0
1605411000,0,4.56,0
1605414600,0,4.74,0
1605418200,0,5.22,0
1605421800,0,4.59,0
1605425400,0,3.5,0
1605429000,0,2.65,0
1605432600,0,2.75,0
1605436200,0,2.84,0
1605439800,0,3.05,0
1605443400,213.89,3.47,692.68
1605447000,439.8,6.23,1507.6
1605450600,650,9.84,2194.28
1605454200,790.51,11.93,2651.96
1605457800,656.43,13.12,2227.36
1605461400,371.8,13.72,1255.08
1605465000,464.17,13.67,1576
1605468600,296.59,14.01,986.4
1605472200,94.25,14.03,263.68
1605475800,3.15,14.25,0
1605479400,0,14.8,0
1605483000,0,15.37,0
1605486600,0,15.7,0
1605490200,0,15.92,0
1605493800,0,15.43,0
1605497400,0,12.69,0
1605501000,0,11.12,0
1605504600,0,10.73,0
1605508200,0,9.84,0
1605511800,0,9.64,0
1605515400,0,9,0
1605519000,0,8.41,0
1605522600,0,7.99,0
1605526200,0,7.66,0
1605529800,256.51,7.25,832.96
1605533400,527.88,7.4,1819.28
1605537000,745.46,8.08,2568.48
1605540600,893.06,8.83,3037.24
1605544200,923.57,10.13,3117.72
1605547800,927.99,10.61,3111.8
1605551400,791.97,11.05,2675.48
1605555000,617.82,11.61,2094.16
1605558600,358.52,11.47,1187.08
1605562200,6.27,10.63,0.92
1605565800,0,9.31,0
1605569400,0,8.28,0
1605573000,0,7.54,0
1605576600,0,7.01,0
1605580200,0,6.53,0
1605583800,0,6.05,0
1605587400,0,5.55,0
1605591000,0,4.98,0
1605594600,0,4.38,0
1605598200,0,3.85,0
1605601800,0,3.4,0
1605605400,0,3.2,0
1605609000,0,3.24,0
1605612600,0,2.9,0
1605616200,129.32,3.1,394.44
1605619800,292.44,4.48,997.52
1605623400,406.65,6.16,1400.36
1605627000,411.67,7.19,1416.04
1605630600,189.8,7.8,610.96
1605634200,195.5,7.97,632.24
1605637800,454.95,7.96,1551.8
1605641400,256.51,8.55,856.24
1605645000,208.95,7.41,680.52
1605648600,5.97,6.55,0.56
1605652200,0,5.64,0
1605655800,0,5,0
1605659400,0,4.51,0
1605663000,0,3.99,0
1605666600,0,3.43,0
1605670200,0,2.86,0
1605673800,0,2.31,0
1605677400,0,1.81,0
1605681000,0,1.36,0
1605684600,0,1.09,0
1605688200,0,0.81,0
1605691800,0,0.59,0
1605695400,0,0.41,0
1605699000,0,0.25,0
1605702600,231.15,0,768.04
1605706200,477.28,0.4,1701.44
1605709800,698.75,1.2,2491.16
1605713400,858.7,2.12,3019
1605717000,926.89,2.86,3224.2
1605720600,914.75,3.43,3172.48
1605724200,793.33,3.81,2774.6
1605727800,625.6,3.03,2213.2
1605731400,362.64,2.82,1253.88
1605735000,5.93,2.24,0.6
1605738600,0,1.45,0
1605742200,0,0.82,0
1605745800,0,0.23,0
1605749400,0,-0.34,0
1605753000,0,-1.15,0
1605756600,0,-1.85,0
1605760200,0,-2.47,0
1605763800,0,-2.71,0
1605767400,0,-1,0
1605771000,0,-0.64,0
1605774600,0,-2.32,0
1605778200,0,-2.78,0
1605781800,0,-2.77,0
1605785400,0,-2.72,0
1605789000,235.82,-2.69,789.44
1605792600,445.39,-0.87,1572.12
1605796200,595.8,1.34,2087.04
1605799800,637.78,2.84,2222.68
1605803400,630.39,4.09,2192.12
1605807000,523.79,5.01,1822.44
1605810600,715.88,5.58,2477.2
1605814200,517.41,6.69,1796.6
1605817800,231.07,6.9,760.8
1605821400,6.22,6.36,0.96
1605825000,0,5.59,0
1605828600,0,5.11,0
1605832200,0,4.87,0
1605835800,0,4.8,0
1605839400,0,4.84,0
1605843000,0,4.78,0
1605846600,0,4.72,0
1605850200,0,4.76,0
1605853800,0,4.84,0
1605857400,0,5.26,0
1605861000,0,5.37,0
1605864600,0,5.4,0
1605868200,0,5.25,0
1605871800,0,5.01,0
1605875400,234.34,4.72,759.96
1605879000,499.12,5.57,1726.28
1605882600,716.75,7.48,2446.56
1605886200,857.28,9.2,2880.88
1605889800,915.84,10.81,3036.24
1605893400,889.16,12.28,2933.24
1605897000,780.58,13.45,2585.08
1605900600,591.71,15.01,1958.28
1605904200,335.19,14.79,1084.2
1605907800,5.13,13.45,0
1605911400,0,11.63,0
1605915000,0,10.42,0
1605918600,0,9.55,0
1605922200,0,8.92,0
1605925800,0,8.52,0
1605929400,0,8.15,0
1605933000,0,7.86,0
1605936600,0,7.56,0
1605940200,0,7.23,0
1605943800,0,7.5,0
1605947400,0,7.08,0
1605951000,0,6.83,0
1605954600,0,6.37,0
1605958200,0,6.01,0
1605961800,201.52,5.63,639.44
1605965400,452.28,6.91,1543.2
1605969000,686.91,10.7,2284.48
1605972600,795.22,12.51,2614.2
1605976200,877.76,13.24,2848.64
1605979800,817.18,13.96,2661.84
1605983400,719.49,14.26,2362.92
1605987000,460.99,16.21,1516
1605990600,154.82,15.73,465.24
1605994200,0,14.53,0
1605997800,0,13.07,0
1606001400,0,12.08,0
1606005000,0,11.44,0
1606008600,0,10.77,0
1606012200,0,9.88,0
1606015800,0,9.22,0
1606019400,0,8.6,0
1606023000,0,7.87,0
1606026600,0,7.32,0
1606030200,0,6.79,0
1606033800,0,6.55,0
1606037400,0,6.38,0
1606041000,0,6.41,0
1606044600,0,6.44,0
1606048200,7.2,6.52,2.56
1606051800,26.04,6.79,48.56
1606055400,35.68,7.21,76.96
1606059000,88.04,7.59,249.92
